level;total_words;total_sentences;total_syllables;complex_words;letter_count;common_words;total_different_words;different_advanced_words;flesch_reading_ease;flesch_kinkaid;gunning_fog;coleman_liau;smog_grade;automated_readibility_index;lexical_density;beyond_2000;advanced_ttr;advanced_guiraud;ttr;rttr;cttr;m;h;s;u;mwf;r;bigram_model;bigram_perplexety;a1_words;a2_words;b1_words;b2_words;c1_words;c2_words;bigram_model_reverse;bigram_perplexety_reverse;words_per_sentence;sentences_per_paragraph;simple_errors_per_word;complex_errors_per_word
5;323;16;468;35;1426;260;199;138;63.766357;4.01;8.0;8.693128;9.299571;7.41;47.368421052631575;0.8049536;0.42724457;7.6785254;0.61609906;11.072657;7.8295503;0.014509561;0.9161688;0.9500828;68.920074;1.6231155;11.072657;12.76006;12.76006;205.0;184.0;130.0;85.0;51.0;30.0;15.755795;15.755795;20.1875;4.0;2.0;1.0
5;394;21;623;63;1908;335;218;152;54.020603;3.23;7.2000003;11.097055;11.407656;6.41;57.360406091370564;0.8502538;0.3857868;7.6576495;0.5532995;10.982681;7.7659283;0.01657081;0.900967;0.941668;60.347076;1.8073394;10.982681;21.01298;21.01298;227.0;230.0;159.0;104.0;90.0;50.0;17.717424;17.717424;18.761906;5.25;14.0;0.0
5;411;16;669;68;2032;289;233;179;43.055614;5.96;10.0;12.118638;11.729898;9.91;49.87834549878345;0.703163;0.43552312;8.829419;0.56690997;11.493042;8.126808;0.015668152;0.9056998;0.9448159;63.823734;1.7639484;11.493042;20.618618;20.618618;196.0;196.0;168.0;134.0;88.0;66.0;17.480566;17.480566;25.6875;2.2857144;8.0;0.0
5;289;16;468;52;1395;239;165;109;51.50226;3.23;7.2000003;10.943945;10.65028;6.41;52.94117647058824;0.8269896;0.37716264;6.4117646;0.57093424;9.705882;6.8630953;0.017455911;0.90108734;0.93995416;57.287186;1.7515152;9.705882;15.582039;15.582039;175.0;166.0;112.0;80.0;64.0;32.0;14.28474;14.28474;18.0625;1.2307693;0.0;4.0
5;442;28;723;82;2117;342;254;179;52.428337;2.06;6.0;10.487693;12.573867;4.91;57.01357466063348;0.77375567;0.40497738;8.514162;0.57466066;12.081548;8.542945;0.014930325;0.90905476;0.947229;66.977776;1.7401575;12.081548;17.160213;17.160213;224.0;241.0;189.0;116.0;76.0;70.0;16.788395;16.788395;15.785714;3.1111112;3.0;4.0
5;299;11;451;48;1308;230;179;121;51.638096;6.74;10.8;8.833578;13.3483715;10.91;53.17725752508361;0.7692308;0.40468228;6.9976106;0.5986622;10.351837;7.3198543;0.015788794;0.90999687;0.9458134;63.33606;1.6703911;10.351837;13.319619;13.319619;167.0;155.0;117.0;83.0;69.0;39.0;10.445793;10.445793;27.181818;3.6666667;7.0;1.0
5;372;26;543;45;1608;321;204;142;68.82398;1.67;5.6;7.5479584;10.125756;4.41;52.956989247311824;0.86290324;0.38172042;7.362357;0.5483871;10.576907;7.479003;0.01714865;0.89849895;0.93980837;58.31363;1.8235294;10.576907;15.574974;15.574974;228.0;226.0;139.0;114.0;53.0;50.0;15.094624;15.094624;14.307693;6.5;5.0;1.0
5;387;23;538;32;1576;344;192;122;72.147224;2.45;6.4;6.386253;9.029199;5.41;52.71317829457365;0.8888889;0.31524548;6.2016087;0.49612403;9.759909;6.9012976;0.019742917;0.8823633;0.92987955;50.651077;2.015625;9.759909;13.645369;13.645369;270.0;238.0;134.0;127.0;69.0;57.0;17.916685;17.916685;16.826086;5.75;5.0;0.0
5;262;14;417;37;1254;205;158;114;53.190384;3.23;7.2000003;10.761528;12.101325;6.41;54.961832061068705;0.78244275;0.4351145;7.0429435;0.60305345;9.761272;6.902262;0.0163111;0.9091742;0.94454676;61.307945;1.6582278;9.761272;12.150719;12.150719;144.0;129.0;78.0;65.0;52.0;23.0;12.47047;12.47047;18.714285;4.6666665;5.0;1.0
5;265;11;401;34;1173;197;169;118;54.365368;5.57;9.6;8.998642;11.729898;9.41;52.83018867924528;0.7433962;0.44528303;7.2486825;0.63773584;10.381587;7.340891;0.014448513;0.9193812;0.9511067;69.21127;1.5680473;10.381587;13.028714;13.028714;128.0;134.0;106.0;72.0;50.0;28.0;11.184168;11.184168;24.09091;2.2;6.0;1.0
5;335;12;561;69;1691;222;191;150;36.826153;6.74;10.8;12.820536;15.381576;15.62;52.537313432835816;0.6626866;0.4477612;8.195375;0.57014924;10.435445;7.378974;0.016620968;0.9033635;0.9422651;60.164967;1.7539268;10.435445;19.782116;19.782116;157.0;153.0;133.0;89.0;58.0;40.0;13.005248;13.005248;27.916666;3.0;4.0;3.0
5;320;15;551;62;1613;240;202;154;39.511044;4.4;8.400001;12.451375;14.743457;12.62;47.1875;0.75;0.48125;8.608862;0.63125;11.292143;7.984751;0.013826407;0.9202449;0.95256996;72.32537;1.5841584;11.292143;23.53262;23.53262;172.0;165.0;127.0;93.0;56.0;27.0;11.905111;11.905111;21.333334;3.0;11.0;0.0
5;379;19;628;72;1942;298;217;162;46.40689;3.62;7.6;12.845278;11.979248;11.62;55.145118733509236;0.7862797;0.42744064;8.321381;0.57255936;11.146542;7.881795;0.015817596;0.90608245;0.94463295;63.22073;1.7465438;11.146542;11.579939;11.579939;188.0;188.0;140.0;90.0;77.0;57.0;15.26521;15.26521;19.947369;3.1666667;6.0;1.0
5;390;22;633;63;1963;272;237;183;51.52951;2.84;6.8;12.126257;11.407656;10.62;49.23076923076923;0.6974359;0.46923077;9.266565;0.6076923;12.000961;8.485961;0.013993198;0.9165145;0.95119125;71.46329;1.6455696;12.000961;11.830499;11.830499;195.0;187.0;135.0;96.0;70.0;42.0;12.927982;12.927982;17.727272;3.6666667;11.0;1.0
5;306;12;542;74;1610;218;181;140;31.105446;5.96;10.0;13.976471;15.817742;14.62;54.57516339869281;0.7124183;0.45751634;8.003267;0.59150326;10.347081;7.316491;0.01602861;0.9082589;0.9448435;62.388443;1.6906078;10.347081;14.107281;14.107281;150.0;132.0;123.0;97.0;57.0;51.0;10.563489;10.563489;25.5;2.0;3.0;0.0
5;400;18;744;98;2194;295;210;155;26.923445;4.79;8.8;15.1198;13.454273;13.12;56.25;0.7375;0.3875;7.75;0.525;10.5;7.424621;0.01794984;0.89245415;0.9364476;55.710804;1.9047619;10.5;19.901808;19.901808;183.0;204.0;155.0;125.0;85.0;60.0;16.266851;16.266851;22.222221;3.0;4.0;1.0
5;400;14;686;83;2105;260;237;184;32.746;7.13;11.2;14.1075;16.567215;16.12;52.0;0.65;0.46;9.2;0.5925;11.85;8.379215;0.014580466;0.91264164;0.94894147;68.584915;1.6877637;11.85;15.042005;15.042005;177.0;195.0;147.0;117.0;83.0;44.0;12.47706;12.47706;28.571428;2.0;11.0;4.0
5;322;12;557;68;1705;234;181;136;33.256927;6.35;10.400001;14.231677;15.292465;15.12;59.62732919254658;0.72670805;0.42236024;7.578984;0.5621118;10.086736;7.132399;0.017275358;0.90024257;0.9400665;57.88592;1.7790055;10.086736;20.00029;20.00029;157.0;134.0;115.0;96.0;68.0;48.0;12.498278;12.498278;26.833334;2.0;0.0;4.0
5;373;21;548;47;1703;287;207;150;64.51498;2.84;6.8;9.379733;10.279548;5.91;47.72117962466488;0.769437;0.40214476;7.7667055;0.5549598;10.718054;7.5788083;0.01679333;0.900557;0.9411101;59.547455;1.8019323;10.718054;18.259989;18.259989;220.0;187.0;136.0;92.0;68.0;39.0;16.069933;16.069933;17.761906;2.3333333;9.0;12.0
5;340;17;489;44;1466;285;192;138;64.8603;4.01;8.0;8.073177;10.04758;7.41;49.11764705882353;0.8382353;0.40588236;7.484101;0.5647059;10.412662;7.362864;0.016818931;0.90196335;0.94146854;59.456806;1.7708334;10.412662;11.912167;11.912167;211.0;174.0;128.0;87.0;71.0;38.0;13.401047;13.401047;20.0;2.4285715;10.0;4.0
5;354;14;630;87;1818;247;206;159;30.610674;5.96;10.0;13.226667;16.887215;14.62;52.54237288135594;0.69774014;0.44915253;8.450755;0.5819209;10.948776;7.7419543;0.01571675;0.9077537;0.9453126;63.62639;1.7184466;10.948776;16.574224;16.574224;178.0;185.0;133.0;111.0;75.0;45.0;14.002196;14.002196;25.285715;2.3333333;1.0;3.0
5;268;17;449;63;1349;205;175;131;49.09726;2.06;6.0;11.919851;11.407656;9.62;55.59701492537313;0.76492536;0.48880598;8.002099;0.6529851;10.689826;7.558849;0.013634446;0.92377;0.95393085;73.34364;1.5314286;10.689826;9.482146;9.482146;144.0;125.0;100.0;65.0;55.0;31.0;10.587571;10.587571;15.764706;4.25;2.0;3.0
5;325;20;537;59;1640;252;201;142;50.556015;2.45;6.4;12.049848;11.140535;10.12;52.61538461538462;0.7753846;0.4369231;7.876743;0.61846155;11.149474;7.8838687;0.014364199;0.91692;0.9505801;69.61753;1.6169155;11.149474;14.689545;14.689545;174.0;171.0;146.0;93.0;67.0;40.0;13.258689;13.258689;16.25;5.0;11.0;0.0
5;345;22;479;31;1483;244;197;141;73.458824;2.06;6.0;7.587942;8.936278;4.91;44.927536231884055;0.70724636;0.40869564;7.5911846;0.57101446;10.606124;7.499662;0.016409656;0.9041095;0.9428977;60.93973;1.751269;10.606124;12.811814;12.811814;188.0;186.0;137.0;87.0;64.0;45.0;10.926003;10.926003;15.681818;2.0;5.0;1.0
5;269;14;460;54;1356;193;165;126;42.66335;3.62;7.6;12.299925;13.968274;11.62;50.18587360594795;0.71747214;0.4684015;7.6823554;0.6133829;10.060227;7.113655;0.015615127;0.9126379;0.94690734;64.04047;1.630303;10.060227;11.851629;11.851629;136.0;135.0;113.0;81.0;50.0;34.0;11.569864;11.569864;19.214285;4.6666665;4.0;2.0
5;237;5;399;53;1200;150;158;123;16.296152;14.54;18.800001;13.347678;21.728455;25.62;51.89873417721519;0.6329114;0.51898736;7.9897084;0.6666667;10.263203;7.25718;0.01356085;0.9258485;0.9546509;73.74169;1.5;10.263203;7.9423256;7.9423256;102.0;98.0;73.0;63.0;45.0;27.0;6.909263;6.909263;47.4;5.0;9.0;1.0
5;254;4;435;64;1292;164;160;128;-2.5033283;20.78;25.2;13.643149;25.20525;33.62;49.60629921259843;0.6456693;0.503937;8.031434;0.62992126;10.039293;7.098852;0.015072708;0.9165374;0.94907874;66.34508;1.5875;10.039293;11.592274;11.592274;114.0;119.0;91.0;72.0;55.0;30.0;9.124983;9.124983;63.5;4.0;12.0;6.0
